,user_id,item_id,rating,timestamp
65299,596,895,3,883539049
65302,271,188,2,885849087
65304,786,724,4,882844295
65308,399,769,3,882350813
65309,197,326,3,891409199
65310,766,136,3,891310009
65311,891,280,3,883489646
65312,76,156,3,882606108
65313,896,526,4,887159211
65317,639,923,4,891239702
65318,337,392,5,875236512
65321,296,11,5,884197131
65323,773,547,4,888538643
65324,853,887,2,879365169
65325,860,1061,3,879169685
65328,913,99,4,881366878
65329,773,1097,4,888538590
65331,910,1012,4,884229250
65332,899,154,5,884122420
65334,670,606,4,877975391
65335,826,229,4,885690713
65336,807,404,3,892528427
65340,749,157,3,878847364
65342,113,874,5,875935338
65343,734,132,3,891022212
65345,896,356,3,887160427
65348,519,1612,5,883250148
65349,717,125,4,884642339
65350,749,448,2,878847645
65351,726,1028,2,889832592
65353,850,663,2,883194768
65355,605,949,5,879427164
65359,542,180,3,886532602
65363,696,347,1,886403578
65364,536,489,4,882360451
65365,603,747,3,891956897
65368,832,876,3,888259480
65369,798,463,3,876175467
65370,838,187,3,887067019
65371,6,9,4,883599205
65372,582,269,4,882960418
65373,56,161,4,892910890
65375,603,751,4,891956242
65376,662,1381,5,880571005
65378,634,118,4,875729106
65379,834,347,4,890860007
65380,378,458,4,880044697
65381,194,177,3,879523104
65382,871,50,5,888193275
65384,106,162,5,881450758
65385,653,518,2,878866755
65388,195,431,3,877835063
65389,788,258,4,880867855
65392,735,7,3,876698683
65394,554,273,3,876231839
65395,650,472,3,891381784
65396,338,180,4,879438505
65397,332,682,4,889069561
65401,870,381,3,889409590
65402,91,69,5,891439057
65403,875,173,5,876465111
65405,809,286,4,891036809
65407,839,866,2,875752687
65409,817,328,4,874815679
65410,575,111,1,878148329
65412,871,690,3,888192315
65414,467,1011,2,879532630
65415,800,597,4,887646555
65416,562,458,2,879195982
65417,426,646,3,879444787
65419,512,183,5,888579474
65420,18,216,4,880129527
65422,705,685,5,883427190
65425,587,268,4,892871068
65426,426,1020,4,879442702
65429,692,300,4,876953340
65434,325,737,4,891479846
65435,766,526,2,891309558
65438,767,28,4,891462759
65439,782,344,3,891497854
65441,787,350,1,888979721
65442,54,245,4,880929738
65444,682,156,5,888519207
65449,709,217,5,879848168
65451,896,768,2,887160653
65453,553,132,4,879948610
65455,694,660,3,875729270
65457,506,742,5,878044851
65459,782,535,3,891499469
65460,187,435,4,879465242
65461,890,153,3,882403345
65463,11,176,3,891905783
65464,634,9,5,877018125
65468,560,284,3,879976525
65470,577,237,4,880470323
65472,653,1444,3,880153077
65473,438,1,4,879868096
65476,677,980,2,889399470
65479,382,1017,4,875946830
65483,848,428,5,887047809
65485,764,174,5,876245475
65487,362,300,5,885019304
65488,831,749,2,891354225
65490,887,1035,5,881381740
65491,479,300,2,879459641
65495,688,304,5,884153606
65496,798,821,5,875916505
65498,896,123,3,887159748
65500,600,4,4,888451908
65501,280,380,2,891700226
65502,94,177,5,885870284
65505,826,231,3,885690713
65508,796,809,4,893048471
65509,857,19,4,883432633
65510,445,1014,1,891200506
65511,314,1253,4,877892017
65512,694,161,4,875727018
65516,183,144,3,891479783
65517,699,273,3,878882563
65519,828,190,3,891036826
65520,834,117,4,890862386
65521,422,117,2,875129975
65522,250,151,4,878089677
65523,749,686,4,878850429
65524,709,363,3,879848695
65528,744,276,4,881171907
65530,739,187,4,886959115
65531,787,331,3,888979235
65532,683,311,3,893283049
65533,807,62,3,892979256
65534,705,684,3,883428084
65541,607,275,4,883879756
65542,426,205,4,879444893
65544,603,180,4,891956946
65545,616,313,5,891224590
65547,244,845,3,880606634
65549,717,237,5,884642400
65552,315,301,2,879799327
65553,378,118,4,880044879
65556,887,768,4,881381471
65557,766,179,4,891309484
65560,910,100,4,880821098
65562,594,242,4,875997093
65566,860,301,2,880829226
65568,687,895,4,884652331
65570,529,880,4,882535304
65571,730,276,3,880310390
65573,650,272,4,891381546
65574,870,181,4,875680119
65575,756,226,3,874830103
65576,178,331,4,882823301
65578,912,204,2,875966202
65579,74,268,3,888333195
65580,908,55,3,879722334
65582,859,1095,2,885775513
65584,830,241,4,891464148
65586,825,1028,3,889021037
65588,683,344,3,893284138
65589,243,10,4,879987526
65590,314,846,3,877886971
65592,506,482,5,878044852
65597,542,763,4,886533253
65598,915,304,3,891030032
65600,330,405,5,876544872
65601,783,271,5,884326506
65602,653,973,2,880150348
65603,816,259,2,891711423
65604,770,742,4,875972927
65605,845,1022,2,885409493
65609,633,498,2,875324922
65612,207,763,3,877743609
65616,637,151,5,882904064
65617,826,768,3,885690442
65618,126,990,4,887855231
65620,908,288,4,879722097
65622,286,734,2,877534618
65623,590,6,5,879439145
65624,412,969,3,879716961
65626,502,271,5,883702088
65627,398,484,4,875659319
65629,908,694,4,879722603
65633,887,633,5,881380584
65634,922,161,3,891450401
65635,890,516,2,882916537
65636,848,588,3,887043514
65637,312,178,5,891698553
65638,796,185,4,893194548
65639,676,270,4,892685489
65643,894,244,4,879896985
65646,638,229,1,876695108
65648,773,260,2,888538348
65650,749,404,5,878847673
65651,877,732,4,882677898
65652,894,281,3,880416102
65654,905,245,3,884983273
65655,331,634,3,877196308
65659,199,813,3,883782807
65660,258,294,4,885700898
65661,354,1466,5,891217547
65666,663,508,4,889492503
65667,342,169,5,875318907
65668,556,318,5,882136252
65670,918,131,3,891987824
65671,870,470,3,879901727
65674,506,44,4,874874850
65675,923,410,3,880387908
65676,354,433,3,891217221
65678,798,1034,2,875638547
65679,123,185,4,879873120
65680,653,403,2,880151461
65682,745,151,2,880122948
65683,31,519,4,881548053
65684,896,191,4,887158604
65685,65,111,4,879217375
65686,724,349,2,883757537
65687,808,262,5,883949986
65690,620,859,4,889987657
65692,405,942,1,885546336
65695,914,88,2,887124121
65698,427,289,5,879701326
65700,911,435,5,892839993
65703,403,257,2,879786112
65704,378,160,2,880332998
65706,828,958,5,891038262
65708,829,275,4,892312770
65711,870,131,4,875050865
65713,705,94,4,883427857
65715,498,185,4,881955960
65717,234,749,3,891033772
65720,803,988,1,880055454
65723,810,321,5,879895290
65725,246,133,3,884921705
65727,643,1065,4,891448756
65729,798,158,2,875914604
65730,378,543,4,880055840
65733,890,1065,3,882402949
65734,398,447,2,875658967
65737,577,172,4,880472124
65738,766,177,3,891309844
65739,315,303,4,879799302
65740,256,986,5,882164059
65741,913,58,5,880759221
65743,94,172,4,885870175
65744,534,1054,5,877807973
65746,861,736,4,881274672
65749,902,295,2,879465128
65753,250,91,5,878091965
65755,380,151,4,885478759
65757,831,298,5,891355004
65760,922,143,4,891449021
65761,733,985,3,879535909
65764,18,48,4,880130515
65765,485,311,3,891040423
65766,928,8,5,880936905
65767,650,566,3,891369890
65769,902,327,3,879463373
65770,682,22,5,888519725
65773,757,343,3,888443555
65775,798,1539,2,876177839
65777,333,520,4,891045117
65778,894,740,4,880416253
65779,653,28,4,878866814
65782,778,11,5,890725951
65784,703,118,5,875242852
65787,764,274,3,876243410
65789,620,164,5,889987586
65791,405,571,5,885547605
65793,912,172,3,875966027
65794,187,300,4,879464783
65797,697,323,4,882621621
65798,851,974,2,875730979
65799,817,840,2,874816007
65800,782,1191,3,891498558
65802,748,186,5,879454498
65803,861,1148,3,881274913
65804,857,475,5,883432663
65806,557,292,4,880485019
65807,654,114,5,887864532
65808,746,127,2,885075243
65809,914,197,4,887122028
65813,870,499,4,879713935
65815,682,433,3,888521540
65816,749,211,5,878847887
65817,373,856,3,877105809
65818,913,357,5,880824372
65819,682,685,3,888522541
65820,620,63,5,889988232
65821,894,285,4,880416136
65822,465,281,2,883532120
65823,615,357,5,879448399
65824,839,286,4,875751411
65825,705,222,5,883427318
65827,887,84,4,881381114
65829,875,651,5,876466687
65831,746,685,3,885075304
65833,863,305,4,889289122
65837,650,578,3,891381661
65838,775,327,5,891032956
65839,787,938,3,888979605
65844,705,95,4,883427640
65848,272,133,1,879455143
65850,757,939,4,888467498
65854,467,258,2,879532164
65855,125,243,2,892836123
65857,775,312,3,891032866
65858,188,684,3,875073477
65859,519,903,5,883248595
65860,927,222,5,879177177
65862,197,311,4,891409070
65863,280,142,4,891701747
65864,318,121,1,884495052
65867,189,498,5,893265773
65868,752,346,4,891207983
65869,922,210,3,891450368
65870,682,55,4,888520705
65878,778,268,2,890803859
65879,896,597,4,887159854
65880,859,1061,4,885776056
65881,449,14,3,879958603
65884,921,1060,2,879379942
65886,867,68,4,880079020
65890,176,293,5,886048040
65894,788,318,5,880868355
65896,831,50,5,891354900
65901,395,1028,2,886481149
65902,832,294,4,888259121
65905,782,1417,2,891500193
65907,748,451,1,879455186
65908,844,258,4,877381147
65911,591,13,4,891039637
65912,568,135,4,877907782
65913,922,371,3,891448348
65914,867,650,5,880078818
65916,733,127,3,879535265
65917,630,193,3,885667939
65918,285,258,2,890595408
65920,167,554,1,892738237
65921,554,770,1,876369382
65922,620,760,3,889987073
65924,653,117,4,878854810
65925,927,138,4,879198655
65928,831,300,3,891354191
65930,838,275,5,887064193
65934,694,187,4,875727582
65936,568,661,4,877907126
65941,757,751,3,888443398
65942,857,348,1,883432170
65944,708,9,1,877325135
65946,682,657,4,888520638
65947,724,301,4,883757670
65948,179,682,5,892151459
65951,686,317,5,879546553
65954,924,96,4,886760020
65955,875,4,3,876466687
65956,851,682,1,890804746
65958,552,873,3,879220688
65959,3,347,5,889237455
65960,625,212,3,891968320
65961,699,322,3,879382698
65962,923,333,5,880386897
65965,796,826,2,893049362
65967,279,1030,4,875659761
65969,464,307,5,878354859
65970,265,676,2,875320487
65971,682,231,1,888522612
65972,699,116,4,887503290
65977,761,864,4,876190336
65978,855,1021,3,879825578
65979,705,143,3,883427663
65982,360,520,4,880355448
65984,905,328,3,884983034
65987,866,300,1,891220881
65988,423,293,4,891395547
65990,899,751,4,884120724
65993,929,89,5,879640126
65994,896,546,2,887160938
65995,445,1051,1,891200390
65996,650,185,3,891369836
66000,788,409,3,880871057
66004,807,451,5,892530112
66005,924,117,2,887421305
66007,6,261,3,883268522
66009,508,179,4,883767465
66010,923,827,3,880387997
66012,842,270,5,891218251
66013,896,562,2,887161448
66017,848,490,5,887043514
66020,885,239,3,885713609
66021,900,589,5,877833631
66023,205,748,4,888284710
66025,828,340,5,891033756
66026,838,206,4,887067020
66030,676,193,5,892686606
66031,640,189,5,874778181
66032,860,153,4,885990965
66033,852,7,3,891036485
66034,796,1285,4,893188622
66036,913,301,1,880753802
66038,698,486,4,886366815
66039,928,98,5,880936884
66041,91,418,2,891439503
66042,844,326,3,877381268
66043,246,616,5,884922475
66044,602,237,4,888638547
66045,169,538,4,891268653
66046,540,9,5,882156965
66047,922,215,3,891453653
66048,405,381,1,885547222
66049,743,292,3,881277267
66050,870,520,5,875050559
66051,731,434,1,886186811
66054,553,45,4,879948732
66055,658,100,4,875145493
66057,575,963,1,878148199
66059,534,1052,4,877808300
66060,896,685,3,887160465
66062,885,65,2,885714336
66063,177,307,4,882141842
66064,798,1425,4,875915317
66066,748,200,3,879454522
66067,286,1079,3,876522240
66069,896,452,3,887161564
66071,931,50,3,891036715
66075,875,96,4,876465144
66077,817,363,3,874816007
66080,355,1175,5,879486421
66082,867,228,5,880078958
66084,822,408,5,891037291
66086,839,696,2,875752479
66087,924,174,5,885458009
66089,701,303,4,891446618
66090,874,340,3,888632194
66091,786,204,4,882843925
66093,312,97,5,891698391
66095,572,9,5,879449610
66096,507,538,4,889964239
66099,650,483,5,891372315
66101,428,303,3,892572308
66102,887,692,5,881380654
66105,189,486,5,893266105
66108,803,338,2,880055454
66110,682,153,3,888521465
66113,397,665,3,885349348
66115,872,111,4,888479151
66116,330,318,5,876546377
66117,904,694,3,879735551
66120,887,99,5,881380539
66121,99,310,3,885678348
66122,759,117,5,881476781
66123,98,211,4,880498797
66127,746,684,4,885075337
66128,887,826,1,881379239
66130,826,391,4,885690854
66131,861,547,4,881274857
66132,781,258,2,879633862
66134,913,92,4,881725846
66135,917,25,4,882911390
66136,119,924,4,874775535
66137,927,501,4,879190422
66139,190,328,3,891033305
66140,25,408,5,885852920
66141,924,1400,4,886327641
66144,22,250,5,878888251
66145,801,294,5,890332748
66146,826,343,5,885690046
66148,621,501,3,874965299
66150,595,14,5,886921223
66151,733,546,1,879544466
66155,858,289,3,879459337
66157,870,554,2,879714800
66160,402,748,3,876266860
66162,12,328,4,879958742
66164,619,827,3,885953878
66167,244,1028,3,880604830
66168,899,660,4,884122564
66169,574,344,5,891278962
66177,894,847,4,879897122
66180,838,271,4,887060972
66182,844,778,4,877387195
66183,122,239,4,879270741
66185,896,141,3,887159012
66187,885,95,4,885714933
66188,285,300,4,890595584
66191,94,627,3,891722678
66193,679,28,5,884486732
66194,675,900,4,889488624
66195,637,7,1,882903044
66197,893,117,4,874828772
66199,25,419,4,885852218
66202,354,610,4,891217429
66203,582,597,3,882962267
66204,927,294,5,879199250
66205,845,900,3,885409719
66207,900,280,2,877833364
66208,481,252,4,885828016
66211,850,174,5,883195419
66212,782,1256,2,891500230
66213,657,9,4,884239123
66214,776,675,3,892920321
66215,650,215,2,891371152
66217,701,690,4,891446520
66219,556,172,5,882136441
66222,896,227,4,887161728
66224,647,1047,4,876534275
66227,679,154,4,884486658
66228,822,1240,3,891036703
66229,694,1028,3,875728581
66230,595,258,4,886920602
66233,637,25,4,882904537
66235,820,343,4,887955241
66237,230,117,5,880484320
66238,57,845,4,883697253
66244,915,288,2,891031450
66245,750,245,3,879446215
66246,694,648,5,875728639
66248,683,906,4,893286261
66249,342,293,4,874984619
66251,896,200,4,887158768
66252,818,887,4,891870590
66254,652,294,2,882566890
66257,673,258,2,888786969
66258,891,934,3,883489806
66259,932,135,5,891249538
66261,820,316,3,887955204
66265,635,117,2,878879284
66266,23,56,4,874785233
66268,651,294,1,879348880
66269,116,343,2,881246552
66270,639,792,2,891240752
66272,47,307,4,879439112
66273,932,7,4,891250109
66275,909,286,4,891919160
66276,932,435,4,891249821
66277,908,98,5,879722300
66279,796,211,3,893048115
66280,776,816,2,892920423
66281,694,498,5,875726618
66282,172,642,4,875538028
66283,800,125,3,887646608
66287,807,657,4,892529573
66290,358,45,3,891269464
66291,932,285,4,891250392
66292,771,294,4,886640547
66294,682,762,3,888521637
66295,836,419,2,885753979
66296,499,257,5,885598342
66298,562,153,4,879195954
66300,921,8,3,884673699
66301,610,8,4,888702902
66303,682,5,3,888520799
66304,279,1494,1,889232401
66305,896,1672,2,887159554
66306,752,351,3,891207898
66307,759,742,5,875227798
66310,102,229,3,888801623
66311,620,1036,4,889988258
66312,709,203,4,879849372
66316,877,300,3,882676366
66317,774,405,1,888558539
66320,764,70,4,876244559
66322,826,435,4,885690677
66323,786,708,4,882844171
66327,630,325,3,885666301
66328,703,993,4,875242787
66329,913,260,1,881037229
66330,922,1035,3,891449552
66331,223,71,5,891550649
66333,921,1,3,879379601
66334,506,95,5,874873198
66336,709,173,4,879846169
66337,112,313,5,884992444
66338,896,367,4,887160227
66340,896,549,2,887160209
66345,887,1278,2,881378087
66348,932,105,2,891252338
66349,922,89,5,891450368
66355,773,382,3,888538829
66358,835,1673,3,891034023
66362,848,530,5,887043040
66364,870,209,4,875680546
66365,679,153,2,884486904
66368,206,1175,1,888180049
66369,932,1204,5,891249821
66372,757,746,3,888468435
66374,811,892,4,886377530
66375,643,219,5,891449614
66377,338,497,3,879438165
66378,762,173,5,878719533
66379,29,1019,4,882821989
66381,626,272,5,887772871
66385,632,132,5,879459738
66386,116,249,2,876452705
66388,587,918,3,892871113
66393,218,603,4,881288234
66394,421,197,3,892241491
66397,316,275,5,880853810
66401,922,72,4,891452470
66403,802,657,4,875985239
66404,445,433,2,890987617
66405,757,809,4,888466758
66406,783,258,4,884326348
66408,399,468,3,882344134
66409,508,232,3,883777109
66411,610,9,3,888702961
66413,595,3,4,886922069
66415,788,614,4,880868803
66416,774,53,4,888557383
66419,256,409,4,882163654
66420,871,751,4,888192744
66426,755,271,1,882570023
66427,380,272,4,885477742
66428,232,508,1,880062447
66429,913,1112,1,882044453
66432,445,1047,1,891200656
66433,522,521,5,876961190
66434,397,186,5,885349955
66437,796,112,4,893219477
66439,682,258,3,888516814
66443,863,349,1,889289457
66444,772,310,4,889028363
66445,589,879,4,883352654
66447,774,684,1,888557329
66448,908,701,4,879722780
66449,752,345,1,891207898
66452,522,48,4,876961020
66454,66,284,3,883601812
66456,782,900,3,891497963
66459,623,186,3,891034814
66460,896,76,3,887158359
66463,663,748,2,889492019
66464,719,240,1,879372631
66467,780,79,4,891363860
66472,887,710,5,881380709
66473,766,396,2,891310934
66476,894,332,3,879896233
66478,653,1135,2,880152759
66481,870,781,3,881001249
66482,896,414,3,887159145
66485,918,1065,4,891988002
66487,807,415,3,893082702
66488,703,1197,3,875242762
66490,757,11,4,888466583
66495,397,652,3,885350326
66496,705,210,5,883427988
66497,444,306,5,890246907
66498,178,511,5,882827532
66501,256,841,2,882163857
66504,234,629,4,892335042
66507,306,258,2,876503793
66508,870,591,2,879270212
66510,725,181,4,876106206
66513,807,739,4,892684321
66517,466,17,5,890284766
66518,643,481,4,891447127
66520,749,185,4,878847740
66521,749,89,4,878848098
66522,839,326,4,875751519
66524,782,335,2,891498918
66527,554,4,2,876369560
66528,554,531,4,876549731
66529,796,321,2,892611871
66532,932,504,4,891250236
66533,552,1278,3,879222452
66538,872,237,4,888479275
66539,761,426,1,876190510
66541,774,519,5,888556434
66546,226,286,4,883888600
66547,887,235,3,881378537
66548,733,405,2,879536659
66549,553,181,4,879948695
66551,756,123,2,874830344
66552,616,289,4,891224840
66557,704,611,3,891397764
66559,853,271,3,879364668
66560,896,423,3,887159172
66561,853,328,3,879364744
66564,786,66,4,882843607
66565,506,517,2,874874585
66567,1,55,5,875072688
66570,928,187,5,880936884
66571,913,8,2,880825916
66572,345,628,3,884991105
66576,605,269,4,879365101
66578,828,895,2,891035437
66579,575,79,5,878148199
66580,71,286,4,877319080
66581,272,194,5,879455043
66582,908,204,4,879722427
66583,915,310,3,891029965
66584,746,172,5,885075165
66586,877,402,3,882677997
66588,491,127,3,891185129
66590,896,436,3,887159692
66593,894,582,4,882404485
66598,749,628,4,878846903
66600,837,276,1,875721843
66602,724,876,1,883757784
66604,745,205,2,880123205
66607,625,408,4,891997054
66610,834,150,5,890862564
66611,247,121,4,893081396
66613,924,6,4,886759441
66614,682,268,5,888518279
66615,708,926,3,877325523
66616,119,299,4,890626446
66617,11,121,3,891902745
66618,630,550,3,885667968
66619,505,313,5,889332743
66621,798,722,3,875914534
66623,361,28,3,879441417
66624,287,168,5,875335190
66625,667,86,5,891034894
66626,587,334,3,892871171
66630,887,206,5,881381471
66631,739,301,5,886825529
66632,59,525,3,888204758
66634,594,15,4,874783052
66635,896,132,3,887158579
66639,934,50,5,891189363
66640,756,473,3,874829296
66644,870,462,4,875679860
66646,899,230,4,884122472
66647,138,1,4,879023031
66648,934,423,3,891191660
66649,863,332,4,889288943
66650,228,286,5,889387172
66651,178,684,5,882827019
66652,649,254,4,891440695
66653,848,154,5,887038634
66655,782,1382,3,891500109
66658,565,971,5,891037862
66660,61,751,3,891206274
66661,792,13,4,877910822
66662,698,1021,1,886367615
66663,871,335,3,888192475
66665,674,742,5,887762714
66666,68,276,5,876973884
66668,788,227,3,880867890
66672,828,270,5,891034148
66674,462,261,2,886365773
66677,704,661,4,891397667
66678,913,12,4,881366897
66679,911,185,5,892841255
66680,918,1200,4,891988276
66683,312,223,5,891698485
66684,788,85,1,880869984
66685,457,1029,3,882551135
66686,694,663,4,875727926
66688,807,21,4,892823188
66689,830,230,3,891561806
66690,360,69,3,880355994
66694,154,200,5,879138832
66695,825,413,3,889020940
66696,536,568,4,882360209
66698,519,1295,5,883248595
66699,653,168,3,890181186
66706,759,257,4,881476824
66707,525,269,5,881087067
66708,587,264,4,892871400
66711,59,182,5,888204877
66712,663,192,4,889493628
66714,380,845,4,885479706
66716,807,820,3,892532068
66718,796,402,5,893047320
66719,796,132,4,892662222
66720,911,174,4,892838577
66722,935,476,4,884472465
66723,602,538,4,888638048
66724,813,901,1,883752708
66725,643,673,4,891448095
66728,370,302,5,879434182
66732,798,560,3,875638972
66735,38,294,5,892428584
66736,194,518,4,879524291
66738,896,215,5,887158959
66740,690,1041,3,881177804
66741,194,1107,3,879525624
66742,893,294,3,874827789
66746,539,132,5,879788284
66747,819,248,5,880382511
66748,830,432,3,891561474
66749,754,276,5,879451841
66750,59,1112,3,888206161
66753,584,230,4,885774171
66756,739,172,4,886958938
66757,709,728,4,879849185
66763,105,343,2,889214524
66765,819,268,4,884012614
66766,730,258,5,880309940
66767,891,281,5,891639920
66768,643,153,4,891447196
66769,900,493,2,877833603
66770,682,1079,3,888523657
66773,585,919,2,891283681
66774,705,403,4,883428154
66775,478,12,5,889388862
66776,324,690,4,880574901
66778,885,418,4,885714933
66780,842,886,4,891218459
66781,932,1065,5,891251538
66783,460,298,2,882912440
66784,663,89,4,889493818
66786,733,1115,3,879535338
66787,887,82,4,881381028
66790,938,864,4,891356827
66792,899,2,3,884122563
66795,604,441,2,883668261
66796,896,462,3,887159069
66797,922,756,2,891455185
66800,812,261,1,877625461
66801,772,300,4,877533731
66802,602,358,4,888637965
66803,774,448,2,888557715
66804,774,1218,3,888556169
66805,900,474,4,877833781
66808,94,67,3,891723296
66810,753,435,4,891401712
66812,35,300,5,875458970
66813,821,427,5,874793649
66814,575,182,3,878148295
66816,523,1047,5,883702800
66819,589,322,3,883352631
66821,895,284,3,879438062
66826,924,523,5,885458121
66827,887,423,2,881379954
66828,420,173,3,891356864
66830,746,8,4,885075539
66832,459,259,4,879561630
66839,909,582,5,891920125
66840,399,302,4,882340101
66842,935,284,4,884472673
66844,476,66,3,883364433
66848,909,292,4,891919160
66849,650,393,3,891386778
66851,761,455,2,876190439
66853,874,748,3,888633197
66855,913,527,5,881036957
66857,256,228,3,882164559
66858,724,1062,1,883758208
66862,518,628,5,876823804
66863,792,591,2,877909865
66864,271,654,5,885848475
66870,774,23,3,888556634
66876,825,12,5,881101782
66877,501,597,3,883348260
66878,461,258,4,885355735
66880,891,471,5,891639941
66881,79,222,4,891271957
66884,234,989,2,891033966
66885,853,258,3,879364883
66886,899,218,4,884122155
66887,630,932,2,885667108
66893,870,396,3,875680668
66894,445,289,1,891199510
66896,682,299,4,888518363
66899,775,329,3,891033071
66902,107,325,3,891264659
66903,929,209,3,880817752
66909,874,289,4,888633197
66910,885,91,3,885714820
66911,796,191,4,892690382
66913,817,324,2,874815789
66914,352,431,2,884289728
66915,749,620,4,882804506
66916,788,211,4,880868401
66918,863,898,1,889288973
66920,634,272,5,889464384
66923,251,125,4,886272346
66924,709,11,5,879847945
66925,506,202,5,874873374
66926,285,270,4,890595456
66928,771,79,1,880659729
66932,927,24,3,879181042
66935,745,427,4,880123361
66936,940,193,3,885921893
66938,404,750,3,883790750
66940,773,258,5,888538143
66943,119,204,4,886177659
66953,372,292,5,876869183
66957,628,1025,5,880777095
66958,632,143,5,879459053
66959,739,197,1,886958860
66960,378,949,3,880056318
66964,888,869,4,879365086
66965,900,183,3,877833781
66966,905,282,3,884983889
66971,788,661,5,880868473
66972,616,343,4,891224864
66975,223,313,5,891548750
66976,397,298,4,885349348
66978,932,176,5,891250449
66982,782,898,3,891498720
66985,894,83,4,882404250
66986,749,526,5,878847804
66988,269,735,2,891448120
66991,819,1160,4,880382533
66994,59,603,5,888204309
66998,940,568,3,885921870
67001,831,31,4,891354612
67004,870,68,3,879714087
67005,641,209,4,879370365
67006,621,88,2,874962772
67007,935,100,3,884472110
67010,872,748,3,888478942
67011,696,427,5,886404542
67013,116,292,4,876453847
67014,940,14,3,885921710
67015,860,305,4,878567538
67016,771,69,5,880659606
67017,922,382,4,891451373
67018,863,1022,2,889289569
67019,331,22,4,877196235
67020,802,234,5,875985601
67021,899,172,4,884121089
67022,625,235,3,891631761
67023,925,5,4,884718156
67025,771,144,1,880659507
67026,934,573,2,891197530
67027,710,174,4,882064283
67028,568,56,4,877907720
67029,595,275,4,886921166
67031,942,117,4,891282816
67032,863,873,2,889289491
67034,286,330,5,884069544
67035,771,408,5,880659302
67036,774,241,4,888557237
67037,466,895,3,890283056
67038,697,118,3,882622044
67039,123,14,5,879872540
67040,894,863,5,881105162
67044,940,205,3,885921243
67046,587,358,3,892871284
67047,444,328,5,890247082
67049,84,318,5,883453617
67050,234,1075,3,892335797
67052,256,50,4,882164443
67053,399,222,3,882344434
67055,865,676,2,880144153
67056,940,272,4,884801316
67057,194,679,2,879523104
67058,640,461,4,874777833
67062,911,496,3,892838954
67064,817,546,4,874815947
67065,830,480,5,891462594
67066,766,393,3,891310372
67069,279,32,3,875298696
67072,912,132,5,875965981
67073,610,127,5,888702902
67075,937,275,4,876769323
67076,152,88,5,884035964
67078,557,682,2,881179213
67079,1,42,5,876892425
67080,610,185,5,888703191
67083,706,181,4,880997105
67085,835,313,5,891032224
67086,405,44,1,885548670
67087,748,326,3,879454171
67089,825,117,5,889021393
67090,781,215,3,879634124
67091,860,300,4,874967063
67092,830,2,3,891561806
67094,828,509,2,891036630
67095,253,490,5,891628374
67098,1,139,3,878543216
67101,479,509,4,879461756
67104,942,200,4,891282840
67105,798,97,1,875638474
67106,371,31,5,880435576
67108,940,655,4,885921775
67109,529,343,3,882535180
67110,173,326,5,877556988
67113,443,260,1,883504818
67116,825,1244,5,881185672
67117,789,1,3,880332089
67119,767,483,5,891462870
67120,913,1240,2,881037004
67121,896,25,3,887159261
67123,831,316,3,891354338
67124,722,476,4,891281635
67125,890,625,3,882575104
67126,682,660,2,888517870
67127,730,327,2,880309964
67129,258,877,3,885701044
67130,271,470,3,885848707
67132,215,159,3,891436707
67133,766,386,3,891310620
67138,859,294,3,885775218
67139,710,299,3,882063612
67140,345,1007,5,884994119
67141,433,286,5,880585068
67142,831,7,5,891354947
67143,125,1204,3,879454419
67144,835,527,4,891033048
67146,932,55,3,891249994
67148,938,122,1,891357190
67150,911,381,5,892839846
67151,792,147,4,877910822
67153,650,419,4,891370971
67154,774,201,2,888556090
67155,178,628,4,882824027
67157,848,89,5,887040097
67158,896,481,4,887158683
67159,73,894,1,888625592
67161,867,98,5,880078937
67162,830,612,4,891898061
67163,770,303,4,875971568
67165,444,307,3,891979402
67166,161,929,1,891172377
67167,235,429,4,889655662
67168,469,161,3,879523802
67172,17,628,1,885272724
67173,556,340,5,882135646
67174,865,268,4,880142652
67177,766,89,4,891309090
67179,865,91,3,880235059
67180,753,294,5,891399737
67181,559,520,5,891033911
67182,194,79,3,879521088
67185,745,125,5,880123069
67187,773,179,5,888538810
67189,653,526,3,880151752
67192,688,359,5,884153606
67199,899,640,1,884122228
67200,893,148,3,874829287
67201,653,225,1,886052230
67203,937,9,5,876769373
67204,542,627,3,886533604
67205,662,1652,3,880570909
67207,924,127,3,884371438
67209,584,249,4,885774551
67210,905,300,4,884983556
67211,913,481,3,880758579
67217,779,109,3,875501782
67219,825,293,3,880931805
67220,626,266,1,878771476
67221,637,301,1,882899527
67222,942,604,4,891283139
67224,185,178,4,883524364
67227,826,510,4,885690677
67228,940,315,4,884801125
67230,125,205,5,879454345
67231,911,98,2,892839015
67232,801,288,5,890332820
67233,141,1282,3,884585320
67234,681,1176,4,885409515
67235,587,689,1,892871438
67236,74,508,4,888333542
67239,902,50,5,879464726
67241,885,195,4,885715827
67242,851,343,2,883148773
67244,650,80,2,891389216
67246,617,567,2,883789747
67247,701,328,4,891446707
67248,698,96,4,886366515
67250,735,283,2,876698796
67253,869,240,4,884491734
67255,183,121,3,891463809
67256,544,288,2,884795135
67257,709,859,3,879848318
67258,885,56,3,885714641
67259,807,210,4,892528646
67262,826,678,4,885689942
67264,654,153,4,887864414
67266,828,1056,1,891036630
67269,782,1380,2,891500150
67270,844,7,3,877381784
67271,378,98,5,880045760
67273,826,570,4,885690790
67274,654,151,4,887863471
